"datasetName"	"habitat"	"stationCode"	"samplingLevel"	"sampleTrackCode"	"sampleAreaOrVolume"	"samples.unit"	"samplingMinDepth"	"samplingMaxDepth"	"samplingMaxElevation"	"samplingMinElevation"	"sampledSedimentDepth"	"replicateOrQuadrant"	"samplingTool"	"taxonNameAsInFile"	"EMBOS_name"	"WoRMS_scientificName"	"lifeStage"	"sex"	"parameter"	"parameters.unit"	"value"	"lat"	"lon"
"883"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P1-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Crassicorophium bonellii"	"Crassicorophium bonellii"	"Crassicorophium bonellii"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"884"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P1-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Siphonoecetes sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	""	NA	"Individual Count"	""	17	44.6742963	1.2088518
"885"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P1-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Zeuxo holdichi"	"Zeuxo holdichi"	"Zeuxo holdichi"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"886"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Nemertea"	"Nemertea"	"Nemertea"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"887"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Oligochaeta"	"Oligochaeta"	"Oligochaeta"	""	NA	"Individual Count"	""	7	44.6742963	1.2088518
"888"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Aonides oxycephala"	"Aonides oxycephala"	"Aonides oxycephala"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"889"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Capitella minima"	"Capitella minima"	"Capitella minima"	""	NA	"Individual Count"	""	6	44.6742963	1.2088518
"890"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Euclymene oerstedi"	"Euclymene oerstedi"	"Euclymene oerstedi"	""	NA	"Individual Count"	""	11	44.6742963	1.2088518
"891"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Exogone verugera"	"Exogone (Exogone) verugera"	"Exogone (Exogone) verugera"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"892"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Galathowenia oculata"	"Galathowenia oculata"	"Galathowenia oculata"	""	NA	"Individual Count"	""	7	44.6742963	1.2088518
"893"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Glycera"	"Glycera"	"Glycera"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"894"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Heteromastus filiformis"	"Heteromastus filiformis"	"Heteromastus filiformis"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"895"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Leiochone leiopygos"	"Leiochone leiopygos"	"Leiochone leiopygos"	""	NA	"Individual Count"	""	12	44.6742963	1.2088518
"896"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Magelona alleni"	"Magelona alleni"	"Magelona alleni"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"897"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Mediomastus fragilis"	"Mediomastus fragilis"	"Mediomastus fragilis"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"898"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Melinna palmata"	"Melinna palmata"	"Melinna palmata"	""	NA	"Individual Count"	""	8	44.6742963	1.2088518
"899"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Nereididae"	"Nereididae"	"Nereididae"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"900"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Owenia fusiformis"	"Owenia fusiformis"	"Owenia fusiformis"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"901"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Paradoneis armata"	"Paradoneis armata"	"Paradoneis armata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"902"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Pholoe inornata"	"Pholoe inornata"	"Pholoe inornata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"903"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Poecilochaetus serpens"	"Poecilochaetus serpens"	"Poecilochaetus serpens"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"904"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Prionospio malmgreni"	"Prionospio malmgreni"	"Prionospio malmgreni"	""	NA	"Individual Count"	""	11	44.6742963	1.2088518
"905"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Bittium reticulatum"	"Bittium reticulatum"	"Bittium reticulatum"	""	NA	"Individual Count"	""	17	44.6742963	1.2088518
"906"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Nassarius incrassatus"	"Nassarius incrassatus"	"Nassarius incrassatus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"907"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Nassarius pygmaeus"	"Nassarius pygmaeus"	"Nassarius pygmaeus"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"908"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Nassarius reticulatus"	"Nassarius reticulatus"	"Nassarius reticulatus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"909"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Retusa truncatula"	"Retusa truncatula"	"Retusa truncatula"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"910"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Rissoa membranacea"	"Rissoa membranacea"	"Rissoa membranacea"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"911"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Setia pulcherrima"	"Setia pulcherrima"	"Setia pulcherrima"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"912"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Abra alba"	"Abra alba"	"Abra alba"	"Juvenile"	NA	"Individual Count"	""	5	44.6742963	1.2088518
"913"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Arcuatula senhousia"	"Arcuatula senhousia"	"Arcuatula senhousia"	"Juvenile"	NA	"Individual Count"	""	1	44.6742963	1.2088518
"914"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Kurtiella bidentata"	"Kurtiella bidentata"	"Kurtiella bidentata"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"915"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Lucinoma borealis"	"Lucinoma borealis"	"Lucinoma borealis"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"916"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Mactridae"	"Mactridae"	"Mactridae"	"Juvenile"	NA	"Individual Count"	""	1	44.6742963	1.2088518
"917"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Parvicardium exiguum"	"Parvicardium exiguum"	"Parvicardium exiguum"	"Juvenile"	NA	"Individual Count"	""	1	44.6742963	1.2088518
"918"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Diogenes pugilator"	"Diogenes pugilator"	"Diogenes pugilator"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"919"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Iphinoe serrata"	"Iphinoe serrata"	"Iphinoe serrata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"920"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Paguridae"	"Paguridae"	"Paguridae"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"921"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Pariambus typicus"	"Pariambus typicus"	"Pariambus typicus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"922"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Siphonoecetes sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"923"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R2"	133	"cm2"	NA	NA	0.1	0.1	30	2	"EMBOS corer"	"Zeuxo holdichi"	"Zeuxo holdichi"	"Zeuxo holdichi"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"924"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Nemertea"	"Nemertea"	"Nemertea"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"925"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Aonides oxycephala"	"Aonides oxycephala"	"Aonides oxycephala"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"926"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Armandia cirrhosa"	"Armandia cirrhosa"	"Armandia cirrhosa"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"927"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Capitella minima"	"Capitella minima"	"Capitella minima"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"928"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Euclymene oerstedi"	"Euclymene oerstedi"	"Euclymene oerstedi"	""	NA	"Individual Count"	""	31	44.6742963	1.2088518
"929"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Exogone verugera"	"Exogone (Exogone) verugera"	"Exogone (Exogone) verugera"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"930"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Glycera"	"Glycera"	"Glycera"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"931"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Heteromastus filiformis"	"Heteromastus filiformis"	"Heteromastus filiformis"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"932"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Leiochone leiopygos"	"Leiochone leiopygos"	"Leiochone leiopygos"	""	NA	"Individual Count"	""	7	44.6742963	1.2088518
"933"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Magelona alleni"	"Magelona alleni"	"Magelona alleni"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"934"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Mediomastus fragilis"	"Mediomastus fragilis"	"Mediomastus fragilis"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"935"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Melinna palmata"	"Melinna palmata"	"Melinna palmata"	""	NA	"Individual Count"	""	4	44.6742963	1.2088518
"936"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Neanthes caudata"	"Neanthes caudata"	"Neanthes caudata"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"937"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Notomastus latericeus"	"Notomastus latericeus"	"Notomastus latericeus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"938"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Owenia fusiformis"	"Owenia fusiformis"	"Owenia fusiformis"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"939"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Poecilochaetus serpens"	"Poecilochaetus serpens"	"Poecilochaetus serpens"	""	NA	"Individual Count"	""	10	44.6742963	1.2088518
"940"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Polycirrus"	"Polycirrus"	"Polycirrus"	""	NA	"Individual Count"	""	5	44.6742963	1.2088518
"941"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Prionospio malmgreni"	"Prionospio malmgreni"	"Prionospio malmgreni"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"942"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Spio symphyta"	"Spio symphyta"	"Spio symphyta"	""	NA	"Individual Count"	""	6	44.6742963	1.2088518
"943"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Bittium reticulatum"	"Bittium reticulatum"	"Bittium reticulatum"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"944"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Nassarius pygmaeus"	"Nassarius pygmaeus"	"Nassarius pygmaeus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"945"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Nassarius reticulatus"	"Nassarius reticulatus"	"Nassarius reticulatus"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"946"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Kurtiella bidentata"	"Kurtiella bidentata"	"Kurtiella bidentata"	""	NA	"Individual Count"	""	9	44.6742963	1.2088518
"947"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Lucinoma borealis"	"Lucinoma borealis"	"Lucinoma borealis"	""	NA	"Individual Count"	""	3	44.6742963	1.2088518
"948"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Ampelisca brevicornis"	"Ampelisca brevicornis"	"Ampelisca brevicornis"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"949"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Dexamine"	"Dexamine"	"Dexamine"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"950"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Siphonoecetes sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	"Siphonoecetes (Siphonoecetes) sabatieri"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"951"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Zeuxo holdichi"	"Zeuxo holdichi"	"Zeuxo holdichi"	""	NA	"Individual Count"	""	2	44.6742963	1.2088518
"952"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Amphipholis squamata"	"Amphipholis squamata"	"Amphipholis squamata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
"953"	"EMBOS_pilot_2014_France_Arcachon Bay_softsub"	"soft substrate (beach)"	"FR-ABGB-LWL"	"intertidal"	"FR-2014-ABGB-LWL-P2-R3"	133	"cm2"	NA	NA	0.1	0.1	30	3	"EMBOS corer"	"Oestergrenia digitata"	"Oestergrenia digitata"	"Oestergrenia digitata"	""	NA	"Individual Count"	""	1	44.6742963	1.2088518
